




class_5 PathMinHeap
class_6021 PackageInfo6021
class_6022 PackageInfo6022
class_6023 PackageInfo6023
class_6024 EntityStatuses
class_6025 Tameable
class_6026 Mount
class_6027 PackageInfo6027
class_6028 WalkTask
class_6029 LeapingChargeTask
class_6030 LongJumpTask
class_6031 Target
class_6032 WeightedList
class_6033 Entry
class_6034 PackageInfo6034
class_6035 Control
class_6036 PackageInfo6036
class_6037 FieldsAreNonnullByDefault2
class_6038 PackageInfo6038
class_6039 PackageInfo6039
class_6040 PackageInfo6040
class_6041 PackageInfo6041
class_6042 PackageInfo6042
class_6043 PackageInfo6043
class_6044 AxolotlAttackablesSensor
class_6045 NearestVisibleLivingEntitySensor
class_6046 PackageInfo6046
class_6047 PackageInfo6047
class_6048 PackageInfo6048
class_6049 PackageInfo6049
class_6050 PackageInfo6050
class_6051 PackageInfo6051
class_6052 PackageInfo6052
class_6053 GoatEntity
class_6054 GoatBrain
class_6055 PackageInfo6055
class_6056 PackageInfo6056
class_6057 PackageInfo6057
class_6058 PackageInfo6058
class_6059 PackageInfo6059
class_6060 PackageInfo6060
class_6061 PackageInfo6061
class_6062 PackageInfo6062
class_6063 PackageInfo6063
class_6064 PackageInfo6064
class_6065 PackageInfo6065
class_6066 PackageInfo6066
class_6067 InventoryOwner
class_6068 PackageInfo6068
class_6069 PackageInfo6069
class_6070 PackageInfo6070
class_6071 PackageInfo6071
class_6072 PackageInfo6072
class_6073 PackageInfo6073
class_6074 PackageInfo6074
class_6075 HungerConstants
class_6076 PackageInfo6076
class_6077 PackageInfo6077
class_6078 PackageInfo6078
class_6079 Builder
class_6080 PackageInfo6080
class_6081 PackageInfo6081
class_6082 PackageInfo6082
class_6083 PackageInfo6083
class_6084 PackageInfo6084
class_6085 PackageInfo6085
class_6086 PackageInfo6086
class_6087 Builder
class_6088 WorldEvents
class_6089 LightBlock
class_6090 PackageInfo6090
class_6091 PackageInfo6091
class_6092 PackageInfo6092
class_6093 PackageInfo6093
class_6094 PackageInfo6094
class_6095 PackageInfo6095
class_6096 PackageInfo6096
class_6097 PackageInfo6097
class_6098 PackageInfo6098
class_6099 PackageInfo6099
class_6100 PackageInfo6100
class_6101 YLevels
class_6102 PackageInfo6102
class_6103 PackageInfo6103
class_6104 PackageInfo6104
class_6105 PackageInfo6105
class_6106 PackageInfo6106
class_6107 Shape
class_6108 CaveCarverConfig
class_6109 PackageInfo6109

class_6111 PackageInfo6111
class_6112 PackageInfo6112
class_6113 PackageInfo6113
class_6114 PackageInfo6114
class_6115 PackageInfo6115
class_6116 PackageInfo6116
class_6117 PackageInfo6117
class_6118 PackageInfo6118
class_6119 PackageInfo6119
class_6120 BiasedToBottomHeightProvider
class_6121 ConstantHeightProvider
class_6122 HeightProvider
class_6123 HeightProviderType
class_6124 UniformHeightProvider
class_6125 PackageInfo6125
class_6126 PackageInfo6126

class_6128 PackageInfo6128
class_6129 PackageInfo6129
class_6130 StructurePiecesHolder
class_6131 PackageInfo6131
class_6132 PackageInfo6132
class_6133 PackageInfo6133

class_6135 PackageInfo6135
class_6136 LinkedBlockPosHashSet
class_6137 Storage
class_6138 PackageInfo6138
class_6139 PackageInfo6139





class_6145 PackageInfo6145
class_6146 PackageInfo6146
class_6147 PackageInfo6147

class_6149 PackageInfo6149
class_6150 PackageInfo6150
class_6151 PackageInfo6151
class_6152 Builder
class_6153 Builder
class_6154 PackageInfo6154
class_6155 Builder
class_6156 AttributeBuilder
class_6157 Builder
class_6158 Builder
class_6159 Builder
class_6160 PackageInfo6160
class_6161 PackageInfo6161
class_6162 PackageInfo6162
class_6163 Builder
class_6164 Builder
class_6165 Builder
class_6166 PackageInfo6166
class_6167 PackageInfo6167
class_6168 PackageInfo6168
class_6169 PackageInfo6169
class_6170 PackageInfo6170
class_6171 PackageInfo6171
class_6172 PackageInfo6172
class_6173 PackageInfo6173
class_6174 PackageInfo6174
class_6175 PackageInfo6175
class_6176 PackageInfo6176
class_6177 DeobfuscateClass
class_6178 ClientFieldsAreNonnullByDefault
class_6179 ClientMethodsReturnNonnullByDefault
class_6180 PackageInfo6180
class_6181 PackageInfo6181
class_6182 PackageInfo6182
class_6183 PackageInfo6183

class_6185 PackageInfo6185
class_6186 PackageInfo6186
class_6187 PackageInfo6187
class_6188 PackageInfo6188
class_6189 Union
class_6190 PackageInfo6190
class_6191 PackageInfo6191
class_6192 PlayerActivity
class_6193 PlayerActivities
class_6194 PackageInfo6194
class_6195 PackageInfo6195
class_6196 PackageInfo6196
class_6197 PackageInfo6197
class_6198 PackageInfo6198
class_6199 PackageInfo6199
class_6200 PackageInfo6200
class_6201 PackageInfo6201
class_6202 PackageInfo6202
class_6203 PackageInfo6203
class_6204 PackageInfo6204
class_6205 PackageInfo6205
class_6206 PackageInfo6206
class_6207 PackageInfo6207
class_6208 PackageInfo6208
class_6209 PackageInfo6209
class_6210 PackageInfo6210
class_6211 PackageInfo6211
class_6212 PackageInfo6212
class_6213 PackageInfo6213
class_6214 PackageInfo6214
class_6215 PackageInfo6215
class_6216 MathMethodsReturnNonnullByDefault
class_6217 PackageInfo6217
class_6218 PackageInfo6218
class_6219 PackageInfo6219
class_6220 PackageInfo6220
class_6221 PackageInfo6221
class_6222 PackageInfo6222
class_6223 PackageInfo6223
class_6224 PackageInfo6224
class_6225 PackageInfo6225
class_6226 PackageInfo6226
class_6227 GoatEntityModel
class_6228 PackageInfo6228
class_6229 CuboidConsumer
class_6230 EntityModelPartNames
class_6231 PackageInfo6231
class_6232 PackageInfo6232
class_6233 PackageInfo6233

class_6235 PackageInfo6235
class_6236 PackageInfo6236



class_6240 PackageInfo6240
class_6241 PackageInfo6241
class_6242 PackageInfo6242
class_6243 PackageInfo6243
class_6244 PackageInfo6244
class_6245 PackageInfo6245
class_6246 UncheckedModelException
class_6247 VariantAbsentException
class_6248 PackageInfo6248
class_6249 PackageInfo6249
class_6250 PackageInfo6250
class_6251 PackageInfo6251
class_6252 PackageInfo6252
class_6253 PackageInfo6253
class_6254 PackageInfo6254
class_6255 PackageInfo6255
class_6256 GoatEntityRenderer
class_6257 PackageInfo6257
class_6258 PackageInfo6258
class_6259 PackageInfo6259
class_6260 PackageInfo6260
class_6261 PackageInfo6261
class_6262 PackageInfo6262
class_6263 PackageInfo6263
class_6264 PackageInfo6264
class_6265 PackageInfo6265
class_6266 PackageInfo6266
class_6267 PackageInfo6267
class_6268 PackageInfo6268
class_6269 PackageInfo6269
class_6270 PackageInfo6270
class_6271 PackageInfo6271
class_6272 PackageInfo6272
class_6273 PackageInfo6273
class_6274 PackageInfo6274
class_6275 PackageInfo6275
class_6276 PackageInfo6276
class_6277 PackageInfo6277
class_6278 PackageInfo6278
class_6279 PackageInfo6279
class_6280 PackageInfo6280
class_6281 PackageInfo6281
class_6282 PackageInfo6282
class_6283 PackageInfo6283
class_6284 PackageInfo6284
class_6285 PackageInfo6285
class_6286 PackageInfo6286
class_6287 PackageInfo6287
class_6288 PackageInfo6288
class_6289 PackageInfo6289
class_6290 QuintFunction
class_6291 QuadFunction
class_6292 PackageInfo6292
class_6293 PackageInfo6293
class_6294 PackageInfo6294
class_6295 PackageInfo6295
class_6296 PackageInfo6296
class_6297 PackageInfo6297
class_6298 PackageInfo6298
class_6299 PackageInfo6299
class_6300 AfterBatch
class_6301 BeforeBatch
class_6302 GameTest
class_6303 CustomTestProvider
class_6304 Trigger
class_6305 PackageInfo6305
class_6306 TestServer
class_6307 XmlReportingTestCompletionListener
class_6308 TeamCityTestCompletionListener
class_6309 PackageInfo6309
class_6310 PackageInfo6310
class_6311 PackageInfo6311
class_6312 PackageInfo6312
class_6313 PackageInfo6313
class_6314 PackageInfo6314
class_6315 PackageInfo6315
class_6316 PackageInfo6316
class_6317 PackageInfo6317
class_6318 PackageInfo6318
class_6319 FieldsAreNonnullByDefault
class_6320 PackageInfo6320
class_6321 PackageInfo6321
class_6322 PackageInfo6322
class_6323 PackageInfo6323
class_6324 PackageInfo6324
class_6325 PackageInfo6325
class_6326 DebugMobSpawningCommand
class_6327 DebugPathCommand
class_6328 MethodsReturnNonnullByDefault
class_6329 RaidCommand


class_6332 Schema2707
class_6333 BiasedToBottomIntProvider
class_6334 ClampedIntProvider
class_6335 MarkerEntity
class_6336 PrepareRamTask
class_6337 Ram
class_6338 RamImpactTask



class_6342 TrapezoidHeightProvider
class_6343 VeryBiasedToBottomHeightProvider
class_6344 EmptyEntityRenderer
class_6345 Execution
class_6346 Tracer
class_6347 Tracer
class_6348 RotatedInfestedBlock
class_6349 AzaleaSaplingGenerator
class_6350 AquiferSampler
class_6351 FluidLevel


class_6354 VeinType
class_6355 Projection



class_6359 DebugMessage
class_6360 ResourceReloadLogger
class_6361 RecoveryEntry
class_6362 ReloadReason
class_6363 ReloadState
class_6364 WindowFramebuffer
class_6365 Attachment
class_6366 Size
class_6367 SimpleFramebuffer
class_6368 Address
class_6369 AddressResolver
class_6370 AllowedAddressResolver
class_6371 RedirectResolver
class_6372 PackageInfo6372
class_6373 PlayPingS2CPacket
class_6374 PlayPongC2SPacket
class_6375 AngledModelEntity
class_6376 ShulkerLookControl
class_6377 PowderSnowCauldronBlock
class_6378 ProtectedBlocksStructureProcessor
class_6379 Selectable
class_6380 SelectionType
class_6381 NarrationPart
class_6382 NarrationMessageBuilder
class_6383 Narratable
class_6384 Narration
class_6385 ScreenNarrator
class_6386 PartIndex
class_6387 Message
class_6388 MessageBuilder
class_6389 PackageInfo6389
class_6390 SelectedElementNarrationData
class_6391 PackageInfo6391
class_6392 BeaconButtonWidget
class_6393 LevelTwoEffectButtonWidget
class_6394 BlockListChecker
class_6395 UnclampedModelPredicateProvider
class_6396 SystemDetails
class_6397 ZipCompressor
class_6398 Data
class_6399 MergedSampler
class_6400 SamplerSource
class_6401 SamplerFactory
class_6402 ServerSamplerSource
class_6403 CpuUsageFetcher
class_6404 LightningBoltPredicate
class_6405 LightningStrikeCriterion
class_6406 Conditions
class_6407 StartedRidingCriterion
class_6408 Conditions
class_6409 UsingItemCriterion
class_6410 Conditions
class_6411 HeartType
class_6412 ClientSamplerSource
class_6413 PerfCommand
class_6414 DebugStart
class_6415 TextLayerType
class_6416 CrashMemoryReserve
class_6417 MacWindowUtil







































































class_6489 GameVersion
class_6490 PaletteStorage
class_6491 CubicSampler
class_6492 Spline
class_6493 Builder
class_6494 FixedFloatFunction
class_6495 Either
class_6496 TopologicalSorts
class_6497 Range
class_6498 WinNativeModuleUtil
class_6499 NativeModule
class_6500 NativeModuleInfo
class_6501 ToFloatFunction
class_6502 EmptyPaletteStorage
class_6503 UntaggedSpawnerFix
class_6504 Schema2831
class_6505 JfrProfiler
class_6506 InstanceType
class_6507 JfrListener
class_6508 Quantiles
class_6509 PacketEvent
class_6510 Names

class_6512 PackageInfo6512


class_6515 PackageInfo6515
class_6516 JfrProfileRecorder
class_6517 JfrProfile
class_6518 PackageInfo6518
class_6519 JfrJsonReport
class_6520 PackageInfo6520
class_6521 ChunkGenerationSample
class_6522 CpuLoadSample
class_6523 FileIoSample
class_6524 Statistics
class_6525 GcHeapSummarySample
class_6526 Statistics
class_6527 SummaryType


class_6530 ThreadAllocationStatisticsSample
class_6531 AllocationMap
class_6532 ServerTickTimeSample
class_6533 TimedSample
class_6534 LongRunningSample
class_6535 LongRunningSampleStatistics
class_6536 PackageInfo6536
class_6537 FlyOntoTreeGoal
class_6538 BlockPredicatesChecker
class_6539 ColorResolver
class_6540 SpawnDensityCapper
class_6541 DensityCap
class_6542 CustomSpawnRules
class_6543 IndexedFeature
class_6544 MultiNoiseUtil
class_6545 NodeDistanceFunction
class_6546 ParameterRange
class_6547 Entries
class_6548 SearchTree
class_6549 TreeLeafNode
class_6550 TreeNode
class_6551 TreeBranchNode
class_6552 MultiNoiseSampler
class_6553 NoiseValuePoint
class_6554 VanillaBiomeParameters


class_6557 BlockColumn
class_6558 EntryMissingException
class_6559 Factory
class_6560 DataProvider
class_6561 Data
class_6562 Serialized
class_6563 PaletteProvider
class_6564 SingularPalette
class_6565 FluidLevelSampler
class_6566 BaseRandom

class_6568 ChunkNoiseSampler
class_6569 BlockStateSampler




class_6574 RandomSplitter
class_6575 LocalRandom

class_6577 DiskFeatureConfig
class_6578 DualNoiseBlockStateProvider
class_6579 AbstractNoiseBlockStateProvider
class_6580 NoiseBlockStateProvider
class_6581 NoiseThresholdBlockStateProvider
class_6582 ChainedBlockSource
class_6583 BlockSource
class_6584 SurfaceThresholdFilterPlacementModifier









class_6594 Brightness
class_6595 SaveVersion
class_6596 RealmsTextureImage
class_6597 ChunkBuilderMode
class_6598 Colors
class_6599 KeybindsScreen
class_6600 RenderableChunks
class_6601 Names
class_6602 Names
class_6603 ChunkData
class_6604 BlockEntityData
class_6605 BlockEntityVisitor
class_6606 LightData
class_6607 JfrCommand
class_6608 ResetChunksCommand
class_6609 SimulationDistanceLevelPropagator
class_6610 TelemetryConstants
class_6611 FlightProfiler
class_6612 NoopProfiler
class_6613 Finishable
class_6614 PackageInfo6614
class_6615 Simple
class_6616 ManagerAware




class_6621 PostPlacementProcessor
class_6622 StructurePiecesGenerator
class_6623 Context
class_6624 StructurePiecesList
class_6625 StructureContext
class_6626 StructurePiecesCollector
class_6627 PackageInfo6627
class_6628 TelemetrySender
class_6629 PlayerGameMode
class_6630 ChaseClient
class_6631 TeleportPos
class_6632 ChaseServer
class_6633 PackageInfo6633
class_6634 ChaseCommand
class_6635 ChunkWithHolder
class_6636 AddFlagIfNotPresentFix
class_6637 ChunkHeightAndBiomeFix
class_6638 WorldGenSettingsDisallowOldCustomWorldsFix
class_6639 WorldGenSettingsHeightAndBiomeFix
class_6640 Schema2832
class_6641 PackageInfo6641
class_6642 WeightedListIntProvider
class_6643 CarvingMask
class_6644 AllOfBlockPredicate
class_6645 AnyOfBlockPredicate
class_6646 BlockPredicate
class_6647 BlockPredicateType
class_6648 CombinedBlockPredicate
class_6649 MatchingBlocksBlockPredicate
class_6650 MatchingFluidsBlockPredicate
class_6651 NotBlockPredicate
class_6652 ReplaceableBlockPredicate
class_6653 PackageInfo6653
class_6654 BlockColumnFeature
class_6655 BlockColumnFeatureConfig
class_6656 Layer
class_6657 PackageInfo6657
class_6658 BlockFilterPlacementModifier


class_6661 AbstractConditionalPlacementModifier
class_6662 SetPotionLootFunction
class_6663 Serializer
class_6664 PackageInfo6664
class_6665 DeviceChangeStatus
class_6666 PackageInfo6666
class_6667 PackageInfo6667
class_6668 TeleportPos
class_6669 LegacyBiomeMapping
class_6670 LivingTargetCache
class_6671 Splitter
class_6672 GaussianGenerator
class_6673 RandomSeed
class_6674 XoroshiroSeed
class_6675 RandomProvider
class_6676 Xoroshiro128PlusPlusRandomImpl
class_6677 Xoroshiro128PlusPlusRandom
class_6678 Splitter
class_6679 OffsetPredicate
class_6680 AlwaysTrueBlockPredicate
class_6681 WouldSurviveBlockPredicate
class_6682 SimulationDistanceS2CPacket
class_6683 ModStatus
class_6684 Confidence
class_6685 InvalidLengthException
class_6686 MaterialRules
class_6687 TerracottaBandsMaterialRule

class_6689 BiomeMaterialCondition
class_6690 BiomePredicate
class_6691 BlockMaterialRule
class_6692 BooleanSupplier
class_6693 MaterialCondition
class_6694 MaterialRuleContext
class_6695 NegativeRunDepthPredicate
class_6696 SteepSlopePredicate




class_6701 HoleMaterialCondition
class_6702 LazyAbstractPredicate
class_6703 NoiseThresholdMaterialCondition
class_6704 NoiseThresholdPredicate

class_6706 InvertedBooleanSupplier
class_6707 NotMaterialCondition
class_6708 MaterialRule
class_6709 SequenceBlockStateRule
class_6710 SequenceMaterialRule
class_6711 SimpleBlockStateRule
class_6712 SteepMaterialCondition
class_6713 StoneDepthMaterialCondition
class_6714 StoneDepthPredicate
class_6715 BlockStateRule
class_6716 TemperatureMaterialCondition
class_6717 ConditionalBlockStateRule
class_6718 ConditionMaterialRule

class_6720 WaterMaterialCondition
class_6721 WaterPredicate
class_6722 AboveYMaterialCondition
class_6723 AboveYPredicate
class_6724 SurfaceBuilder
class_6725 VanillaSurfaceRules
class_6726 TheEndBiomeCreator
class_6727 TheNetherBiomeCreator
class_6728 ClampedNormalIntProvider
class_6729 FittestPositionFinder
class_6730 Result
class_6731 NoiseParametersKeys
class_6732 RandomOffsetPlacementModifier

class_6734 BlockMarkerParticle
class_6735 Factory
class_6736 BuiltinNoiseParameters
class_6737 Serialized
class_6738 Implementation
class_6739 Lazy
class_6740 ProtoChunkTickListFix

class_6742 ChunkLevelTagRenameFix
class_6743 Schema2842

class_6745 TickSchedulers
class_6746 BelowZeroRetrogen

class_6748 Blender
class_6749 BlendingData
class_6750 CollidableBlockDensityConsumer
class_6751 HeightConsumer

class_6753 PackageInfo6753
class_6754 EmptyTickSchedulers
class_6755 ChunkTickScheduler
class_6756 QueryableTickScheduler
class_6757 WorldTickScheduler
class_6758 ChunkVisitor
class_6759 Tick
class_6760 OrderedTick
class_6761 SerializableTickScheduler
class_6762 TickScheduler
class_6763 BasicTickScheduler
class_6764 PackageInfo6764
class_6765 VanillaTerrainParametersCreator
class_6766 PacketCounter
class_6767 NetworkIoStatistics
class_6768 PacketStatistics
class_6769 Packet
class_6770 SurfaceMaterialCondition
class_6771 SurfacePredicate
class_6772 BiomeTemperaturePredicate
class_6773 HorizontalLazyAbstractPredicate
class_6774 FullLazyAbstractPredicate
class_6775 VerticalGradientMaterialCondition
class_6776 VerticalGradientPredicate
class_6777 OnlineOptionsScreen
class_6778 Names
class_6779 Recorder
class_6780 BiomeSupplier
class_6781 BlendingSampler

class_6783 InsideWorldBoundsBlockPredicate
class_6784 SolidBlockPredicate
class_6785 FeatureDebugLogger
class_6786 FeatureData
class_6787 Features
class_6788 Config
class_6789 NetherForestVegetationFeatureConfig
class_6790 TwistingVinesFeatureConfig
class_6791 WeightedListHeightProvider
class_6792 BiomePlacementModifier
class_6793 CountPlacementModifier
class_6794 EnvironmentScanPlacementModifier
class_6795 HeightRangePlacementModifier
class_6796 PlacedFeature
class_6797 PlacementModifier
class_6798 PlacementModifierType
class_6799 RarityFilterPlacementModifier
class_6800 OceanConfiguredFeatures
class_6801 UndergroundConfiguredFeatures
class_6802 EndConfiguredFeatures
class_6803 ConfiguredFeatures
class_6804 MiscConfiguredFeatures
class_6805 NetherConfiguredFeatures
class_6806 OreConfiguredFeatures
class_6807 PileConfiguredFeatures
class_6808 TreeConfiguredFeatures
class_6809 VegetationConfiguredFeatures
class_6810 PackageInfo6810
class_6811 OceanPlacedFeatures
class_6812 UndergroundPlacedFeatures
class_6813 EndPlacedFeatures
class_6814 MiscPlacedFeatures
class_6815 NetherPlacedFeatures
class_6816 OrePlacedFeatures
class_6817 PlacedFeatures
class_6818 TreePlacedFeatures
class_6819 VegetationPlacedFeatures
class_6820 PackageInfo6820
class_6821 Element
class_6822 Entry
class_6823 FallSounds
class_6824 CreditsReader
class_6825 VillagePlacedFeatures
class_6826 FixedBufferInputStream
class_6827 IndexedFeatures
class_6828 MaskPredicate
class_6829 EntityLoader
class_6830 NbtScannable
class_6831 DistanceFunction
class_6832 StructureLocator
class_6833 StructurePresence
class_6834 StructureGeneratorFactory
class_6835 Context
class_6836 NbtScanner
class_6837 NestedResult
class_6838 Result
class_6839 OfFixedSize
class_6840 OfVariableSize
class_6841 SelectiveNbtCollector
class_6842 NbtTreeNode
class_6843 NbtScanQuery
class_6844 NbtCollector
class_6845 SimpleNbtScanner
class_6846 PackageInfo6846
class_6847 HasSturdyFacePredicate
class_6848 MatchingBlockTagPredicate
class_6849 RenderedChunk
class_6850 ChunkRendererRegionBuilder
class_6851 ClientChunk
class_6852 PlaceCommand
class_6853 BiomeConsumer
class_6854 FogShape

class_6856 ExclusiveNbtCollector
class_6857 ServerPacketListener
class_6858 WeaponsmithChestLootTableFix
class_6859 WolfEscapeDangerGoal
class_6860 LifecycledResourceManager
class_6861 LifecycledResourceManagerImpl
class_6862 TagKey
class_6863 RegistryTags
class_6864 TagPacketSerializer
class_6865 Loader
class_6866 ContextRetrievalCodec
class_6867 StructureSettingsFlattenFix
class_6868 PowderSnowJumpGoal
class_6869 BlockStateCounter

class_6871 ConcentricRingsStructurePlacement
class_6872 RandomSpreadStructurePlacement
class_6873 SpreadType
class_6874 StructurePlacement
class_6875 StructurePlacementType
class_6876 PackageInfo6876
class_6877 PeriodicNotificationManager
class_6878 Entry
class_6879 NotifyTask
class_6880 RegistryEntry
class_6881 Direct
class_6882 Type
class_6883 Reference
class_6884 Type
class_6885 RegistryEntryList
class_6886 Direct
class_6887 ListBacked
class_6888 Named
class_6889 DefaultEntryGetter
class_6890 Immutable
class_6891 ImmutableImpl
class_6892 Entry
class_6893 Mutable
class_6894 MutableImpl
class_6895 RegistryCodecs

class_6897 ResourceManagerHolder
class_6898 RegistryEntryListCodec
class_6899 RegistryFixedCodec
class_6900 RegistryLoader
class_6901 LoaderAccess
class_6902 ValueHolder
class_6903 RegistryOps
class_6904 SaveLoader

class_6906 ServerConfig
class_6907 LoadContextSupplier
class_6908 BiomeTags
class_6909 TicksInWrongChunkFix
class_6910 DensityFunction
class_6911 EachApplier
class_6912 NoisePos
class_6913 Base
class_6914 UnblendedNoisePos
class_6915 DensityFunctionVisitor
class_6916 DensityFunctionTypes
class_6917 BinaryOperation
class_6918 Type
class_6919 BlendAlpha
class_6920 BlendDensity
class_6921 BlendOffset
class_6922 Clamp
class_6923 Constant
class_6924 EndIslands
class_6925 UnaryOperation
class_6926 Type
class_6927 Wrapping
class_6928 Type
class_6929 LinearOperation
class_6930 SpecificType
class_6931 Noise
class_6932 Unary
class_6933 RangeChoice
class_6934 Shift


class_6937 ShiftA
class_6938 ShiftB
class_6939 Offset
class_6940 ShiftedNoise


class_6943 Positional
class_6944 WeirdScaledSampler
class_6945 YClampedGradient
class_6946 BlendAlphaDensityFunction
class_6947 BlendOffsetDensityFunction
class_6948 Cache2D
class_6949 CellCache
class_6950 CacheOnce
class_6951 FlatCacheDensityFunction
class_6952 ParentedNoiseType
class_6953 NoiseRouter
class_6954 DensityFunctions
class_6955 OreVeinSampler
class_6956 BlendResult
class_6957 BiomeTagProvider






















































































class_7044 WorldGenProperties
class_7045 StructureTags
class_7046 StructuresToConfiguredStructuresFix
class_7047 Mapping
class_7048 RarityValueMapper
class_7049 Beardifier
class_7050 Beardifying
class_7051 RegistryEntryHolder
class_7052 Wrapper


class_7055 BinaryOperationLike

class_7057 StructureSetKeys
class_7058 StructureKeys
class_7059 StructureSet
class_7060 WeightedEntry
class_7061 StructureSpawns
class_7062 BoundingBox
class_7063 DeprecationNotice
class_7064 Realms32BitWarningScreen
class_7065 WarningScreen
class_7066 RegistryPredicateArgumentType
class_7067 RegistryKeyBased
class_7068 RegistryPredicate
class_7069 Serializer
class_7070 TagBased
class_7071 StructureTagProvider
class_7072 StructureSets
class_7073 Visitor


class_7076 Spline
class_7077 PressableTextWidget
class_7078 SuggestedIdType
class_7079 RegistryKeyArgumentType
class_7080 Serializer
class_7081 EntryList
class_7082 FilterablePack
class_7083 Entry
class_7084 ResourceFilter
class_7085 BlockEntry


class_7088 FlatLevelGeneratorPresetTags
class_7089 WorldPresetTags
class_7090 BlendingDataFix
class_7091 ChunkDeleteIgnoredLightDataFix
class_7092 Schema3076
class_7093 Schema3078
class_7094 AnimationState
class_7095 CroakTask
class_7096 BiasedLongJumpTask
class_7097 WalkTowardsLandTask
class_7098 WalkTowardsWaterTask
class_7099 LayFrogSpawnTask
class_7100 FrogAttackablesSensor
class_7101 IsInWaterSensor
class_7102 FrogEntity
class_7103 FrogLookControl
class_7104 FrogSwimPathNodeMaker
class_7105 FrogSwimNavigation
class_7106 FrogVariant
class_7107 FrogBrain
class_7108 FrogEatEntityTask
class_7109 Phase
class_7110 TadpoleEntity
class_7111 TadpoleBrain
class_7112 PackageInfo7112
class_7113 FrogspawnBlock
class_7114 MangroveLeavesBlock
class_7115 PropaguleBlock
class_7116 MangroveRootsBlock
class_7117 MudBlock
class_7118 LichenGrower
class_7119 LichenGrowChecker
class_7120 GrowChecker
class_7121 GrowPos
class_7122 GrowPosPredicate
class_7123 GrowType
class_7124 SculkSpreadable
class_7125 SculkBlock
class_7126 SculkCatalystBlock

class_7128 SculkSpreadManager
class_7129 Cursor
class_7130 SculkVeinBlock
class_7131 SculkVeinGrowChecker
class_7132 SculkCatalystBlockEntity
class_7133 SculkShriekerBlockEntity
class_7134 DimensionTypes
class_7135 DensityFunctionWrapper
class_7136 SplinePos

class_7138 NoiseConfig

class_7140 SculkPatchFeature
class_7141 SculkPatchFeatureConfig
class_7142 FlatLevelGeneratorPreset
class_7143 FlatLevelGeneratorPresets
class_7144 Registrar
class_7145 WorldPreset
class_7146 Registrar
class_7147 BasicTempleStructure
class_7148 Constructor
class_7149 Context
class_7150 StructurePosition
class_7151 StructureType
class_7152 ExclusionZone
class_7153 GenerationPredicate
class_7154 FrequencyReductionMethod
class_7155 Setup
class_7156 PackageInfo7156
class_7157 CommandRegistryAccess
class_7158 EntryListCreationPolicy
class_7159 ChainRestrictedNeighborUpdater
class_7160 StatefulEntry
class_7161 SixWayEntry
class_7162 Entry
class_7163 SimpleEntry
class_7164 SimpleNeighborUpdater
class_7165 NeighborUpdater
class_7166 SpaceFont
class_7167 EmptyGlyph
class_7168 GlTimer
class_7169 Query
class_7170 InstanceHolder
class_7171 Properties
class_7172 SimpleOption
class_7173 PotentialValuesBasedCallbacks
class_7174 ValidatingIntSliderCallbacks
class_7175 OptionSliderWidgetImpl
class_7176 SliderCallbacks
class_7177 DoubleSliderCallbacks
class_7178 Callbacks
class_7179 Transformation
class_7180 Interpolation
class_7181 Interpolations
class_7182 Target
class_7183 Targets
class_7184 Animation
class_7185 Builder
class_7186 Keyframe
class_7187 AnimationHelper
class_7188 FrogAnimations
class_7189 PackageInfo7189
class_7190 PackageInfo7190
class_7191 BuiltinEmptyGlyph
class_7192 ColorSupplier
class_7193 GeneratorOptionsHolder
class_7194 Modifier
class_7195 RegistryAwareModifier
class_7196 IntegratedServerLoader
class_7197 Properties
class_7198 FrogEntityModel
class_7199 Properties
class_7200 Properties
class_7201 TadpoleEntityModel
class_7202 PendingUpdateManager
class_7203 PendingUpdate
class_7204 SequencedPacketCreator
class_7205 PackageInfo7205
class_7206 SculkChargeParticle
class_7207 Factory
class_7208 SculkChargePopParticle
class_7209 Factory
class_7210 SculkSoulFactory
class_7211 BlockResult
class_7212 TagResult
class_7213 FrogEntityRenderer
class_7214 TadpoleEntityRenderer
class_7215 ItemResult
class_7216 TagResult
class_7217 ArgumentTypeProperties
class_7218 ArgumentHelper
class_7219 Properties
class_7220 Properties
class_7221 Properties
class_7222 Properties
class_7223 Properties
class_7224 Properties
class_7225 CommandRegistryWrapper
class_7226 Impl
class_7227 SculkChargeParticleEffect
class_7228 BiomeParametersProvider
class_7229 FlatLevelGeneratorPresetTagProvider
class_7230 WorldPresetTagProvider
class_7231 DimensionTypeRegistrar
class_7232 ArgumentNode
class_7233 LiteralNode
class_7234 CommandTree
class_7235 SuggestableNode
class_7236 Parseable
class_7237 SaveLoading
class_7238 DataPacks
class_7239 SaveApplierFactory
class_7240 WardenSpawnTrackerCommand
class_7241 ProfileEncoder
class_7242 MessageEncoder
class_7243 CodecHolder
class_7244 LargeEntitySpawnHelper
class_7245 Schema3081
class_7246 Schema3082
class_7247 FactorCalculationData
